KeyCode=abcdefghijklmnopqrstuvwxyz
Length=4
Pinyin=@
PinyinLength=4
Prompt=&
ConstructPhrase=^
[Rule]
e2=p11+p12+p21+p22
e3=p11+p21+p22+p31
a4=p11+p21+p31+n11
[Data]
f 一
ffji オ
ffji カ
ffji ガ
ffji キ
ffji ギ
ffji ク
ffji グ
ffji ケ
ffji ゲ
ffji コ
ffji ゴ
ffji サ
ffji ザ
ffji シ
ffji ジ
ffji ス
ffji ズ
ffji セ
ffji ゼ
ffji ソ
ffji ゾ
ffji タ
ffji ダ
ffji チ
ffji ヂ
ffji ッ
ffji ツ
ffji ヅ
ffji テ
ffji デ
ffji ト
ffji ド
ffji ナ
ffji ニ
ffji ヌ
ffji ネ
ffji ノ
ffji ハ
ffji バ
ffji パ
ffji ヒ
ffji ビ
ffji ピ
ffji フ
ffji ブ
ffji プ
ffji ヘ
ffji ベ
ffji ペ
ffji ホ
ffji ボ
ffji ポ
ffji マ
ffji ミ
ffji ム
ffji メ
ffji モ
ffji ャ
ffji ヤ
ffji ュ
ffji ユ
ffji ョ
ffji ヨ
ffji ラ
ffji リ
ffji ル
ffji レ
ffji ロ
ffji ヮ
ffji ワ
ffji ヰ
ffji ヱ
ffji ヲ
ffji ン
ffji ヴ
ffji ヵ
ffji ヶ
ffji ー
ffji ヽ
ffji ヾ
ffjv →
ffjv ↑
ffjv ←
ffjv ↓
ffjv ↖
ffjv ↗
ffjv ↘
ffjv ↙
ffkq 〔〕
ffkq 《》
ffkq ［］
ffkq ｛｝
ffkq 〈〉
ffkq （）
ffkq 〖〗
ffkq 【】
ffkq ︵︶
ffkq ︹︺
ffkq ︷︸
ffkq ︿﹀
ffkq ︽︾
ffkq ＾ˇ
ffkq ︻︼
ffkk 平平常常
ffkl 两天晒网
ffku 死于非命
ffkp 一无是处
ffkg 无可非议
ffla Ⅰ
ffla Ⅱ
ffla Ⅲ
ffla Ⅳ
ffla Ⅴ
ffla Ⅵ
ffla Ⅶ
ffla Ⅷ
ffla Ⅸ
ffla Ⅹ
ffla Ⅺ
ffla Ⅻ
fflu 一两个
fflp 无可置疑
fflg 平顶山市
fflx 严刑峻法
fflb ⅰ
fflb ⅱ
fflb ⅲ
fflb ⅳ
fflb ⅴ
fflb ⅵ
fflb ⅶ
fflb ⅷ
fflb ⅸ
fflb ⅹ
fftd 无可稽考
fftk 天一生水，地六成之
fftt 平平稳稳
fftt 平平和和
ffyf 一百万
ffyh 天天向上
ffyl 无副作用
ffyu 一百分
ffyp 无与伦比
ffyp 无一例外
ffyc 一百米
ffuu 〆
ffun 严于律己
ffun 严于律己，宽以待人
ffir 一无所获
ffiw 一无所有
ffij ぁ
ffij あ
ffij ぃ
ffij い
ffij ぅ
ffij う
ffij ぇ
ffij え
ffij ぉ
ffij お
ffij か
ffij が
ffij き
ffij ぎ
ffij ぱ
ffij く
ffij ぐ
ffij け
ffij げ
ffij こ
ffij ご
ffij さ
ffij ざ
ffij し
ffij じ
ffij す
ffij ず
ffij せ
ffij ぜ
ffij そ
ffij ぞ
ffij た
ffij だ
ffij ち
ffij ぢ
ffij っ
ffij つ
ffij づ
ffij て
ffij で
ffij と
ffij ど
ffij な
ffij に
ffij ぬ
ffij ね
ffij の
ffij は
ffij ば
ffij ひ
ffij び
ffij ぴ
ffij ふ
ffij ぶ
ffij ぷ
ffij へ
ffij べ
ffij ぺ
ffij ほ
ffij ぼ
ffij ぽ
ffij ま
ffij み
ffij む
ffij め
ffij も
ffij ゃ
ffij や
ffij ゅ
ffij ゆ
ffij ょ
ffij よ
ffij ら
ffij り
ffij る
ffij れ
ffij ろ
ffij ゎ
ffij わ
ffij ゐ
ffij ゑ
ffij を
ffij ん
ffij ゛
ffij ゜
ffij ゝ
ffij ゞ
ffit 一无所知
ffin ā
ffin á
ffin ǎ
ffin à
ffin ō
ffin ó
ffin ǒ
ffin ò
ffin ê
ffin ē
ffin é
ffin ě
ffin è
ffin ī
ffin í
ffin ǐ
ffin ì
ffin ǖ
ffin ǘ
ffin ǚ
ffin ǜ
ffin ü
ffin ū
ffin ú
ffin ǔ
ffin ù
ffin 
ffin ń
ffin ň
ffin 
ffin ˙
ffin ˊ
ffin ˇ
ffin ˋ
ffin ˉ
ffpa 无可比拟
ffpq 天下乌鸦一般黑
ffpp 形形色色
ffpg 无可争辩
ffgd 顶天立地
ffgd 1
ffgd 2
ffgd 3
ffgd ‵
ffgd ″
ffgd ′
ffga ⒈
ffga ⒉
ffga ⒊
ffga ⒋
ffga ⒌
ffga ⒍
ffga ⒎
ffga ⒏
ffga ⒐
ffga ⒑
ffga ⒒
ffga ⒓
ffga ⒔
ffga ⒕
ffga ⒖
ffga ⒗
ffga ⒘
ffga ⒙
ffga ⒚
ffga ⒛
ffgh à
ffgh à
ffgk ⑴
ffgk ⑵
ffgk ⑶
ffgk ⑷
ffgk ⑸
ffgk ⑹
ffgk ⑺
ffgk ⑻
ffgk ⑼
ffgk ⑽
ffgk ⑾
ffgk ⑿
ffgk ⒀
ffgk ⒁
ffgk ⒂
ffgk ⒃
ffgk ⒄
ffgk ⒅
ffgk ⒆
ffgk ⒇
ffgk ㈠
ffgk ㈡
ffgk ㈢
ffgk ㈣
ffgk ㈤
ffgk ㈥
ffgk ㈦
ffgk ㈧
ffgk ㈨
ffgk ㈩
ffgt 〡
ffgt 〢
ffgt 〣
ffgt 〤
ffgt 〥
ffgt 〦
ffgt 〧
ffgt 〨
ffgt 〩
ffgt 十
ffgo ①
ffgo ②
ffgo ③
ffgo ④
ffgo ⑤
ffgo ⑥
ffgo ⑦
ffgo ⑧
ffgo ⑨
ffgo ⑩
ffgg 无可讳言
ffgb 无可辩驳
ffgb ｜
ffgb ︱
ffgb ︳
ffgb ︴
ffgb ‖
ffgb ＜
ffgb ＞
ffgb ±
ffgb ×
ffgb ÷
ffgb ∈
ffgb ∏
ffgb ∑
ffgb ∕
ffgb √
ffgb ∝
ffgb ∞
ffgb ∟
ffgb ∠
ffgb ∣
ffgb ∥
ffgb ∧
ffgb ∨
ffgb ∩
ffgb ∪
ffgb ∫
ffgb ∮
ffgb ∴
ffgb ∵
ffgb ∶
ffgb ∷
ffgb ∽
ffgb ≈
ffgb ≌
ffgb ≒
ffgb ≠
ffgb ≡
ffgb ≤
ffgb ≥
ffgb ≦
ffgb ≧
ffgb ≮
ffgb ≯
ffgb ⊕
ffgb ⊙
ffgb ⊥
ffgb ⊿
ffgb ㏑
ffgb ㏒
ffgb ǎ
ffgb ＋
ffgb －
ffgb ＝
ffvq ★
ffvq ☆
ffvq ☉
ffvq ♀
ffvq ⊕
ffvq ⊙
ffvq ○
ffvq ◎
ffvq ●
ffvq △
ffvq ▲
ffvq □
ffvq ■
ffvg 无形资产
ffvg 无政府主义
ffvv 干干净净
ffvv 无政府状态
ffcu 天下为公
ffcg 开平市
ffcc 万平米
ffcz 亚平宁
ffxw 万万没有想到
ffxh 下一步
ffxy 下一代
ffxu 下一个
ffxg 天下兴亡
ffxg 天下兴亡，匹夫有责
ffxv 再一次
ffxv 下一次
ffxx 万丈深渊
ffxx 平平淡淡
ffzj 无形之中
ffzu 百万富翁
ffzx 万恶之源
ffzz 开开心心
ffzz 平平安安
ffzz 灭顶之灾
ffzz 严严密密
ffzz 严严实实
ffbd 开天辟地
ffba Α
ffba Β
ffba Γ
ffba Δ
ffba Ε
ffba Ζ
ffba Η
ffba Θ
ffba Ι
ffba Κ
ffba Λ
ffba Μ
ffba Ν
ffba Ξ
ffba Ο
ffba Π
ffba Ρ
ffba Σ
ffba Τ
ffba Υ
ffba Φ
ffba Χ
ffba Ψ
ffba Ω
ffbw ＼
ffbw ﹨
ffbw ／
ffbw ∕
ffbw ∥
ffbg 死无对证
ffbv 一一对应
ffbb α
ffbb β
ffbb γ
ffbb δ
ffbb ε
ffbb ζ
ffbb η
ffbb ι
ffbb κ
ffbb λ
ffbb μ
ffbb ν
ffbb ξ
ffbb ο
ffbb π
ffbb ρ
ffbb σ
ffbb τ
ffbb υ
ffbb φ
ffbb θ
ffbb ψ
ffbb ω
ffbb χ
ffnq 『』
ffnq 「」
ffnq “”
ffnq ‘’
ffnq ﹃﹄
ffnq ﹁﹂
ffnq 〝〞
ffnq ＂
ffnq ‵
ffnt 一万年
ffny 下一阶段
ffnb ā
ffmd ┌
ffmd ┍
ffmd ┎
ffmd ┏
ffmd ┐
ffmd ┑
ffmd ┒
ffmd ┓
ffmd └
ffmd ┕
ffmd ┖
ffmd ┗
ffmd ┘
ffmd ┙
ffmd ┚
ffmd ┛
ffmd ─
ffmd ┄
ffmd ┈
ffmd ━
ffmd ┅
ffmd ┉
ffmd │
ffmd ┆
ffmd ┊
ffmd ┇
ffmd ┋
ffmd ┃
ffmd ├
ffmd ┝
ffmd ┞
ffmd ┟
ffmd ┠
ffmd ┡
ffmd ┢
ffmd ┣
ffmd ┬
ffmd ┭
ffmd ┮
ffmd ┯
ffmd ┰
ffmd ┱
ffmd ┲
ffmd ┳
ffmd ┼
ffmd ┽
ffmd ┾
ffmd ┿
ffmd ╀
ffmd ╁
ffmd ╂
ffmd ╃
ffmd ┤
ffmd ┥
ffmd ┦
ffmd ┧
ffmd ┨
ffmd ┩
ffmd ┪
ffmd ┫
ffmd ┻
ffmd ┺
ffmd ┹
ffmd ┸
ffmd ┷
ffmd ┶
ffmd ┵
ffmd ┴
ffmd ╄
ffmd ╅
ffmd ╆
ffmd ╇
ffmd ╈
ffmd ╉
ffmd ╊
ffmd ╋
ffmd ═
ffmd ║
ffmd ╒
ffmd ╓
ffmd ╔
ffmd ╕
ffmd ╖
ffmd ╗
ffmd ╘
ffmd ╙
ffmd ╚
ffmd ╛
ffmd ╜
ffmd ╝
ffmd ╞
ffmd ╟
ffmd ╠
ffmd ╡
ffmd ╢
ffmd ╣
ffmd ╤
ffmd ╥
ffmd ╦
ffmd ╧
ffmd ╨
ffmd ╩
ffmd ╪
ffmd ╫
ffmd ╬
ffmd ╭
ffmd ╮
ffmd ╯
ffmd ╰
ffmd ╱
ffmd ╲
ffmd ╳
ffmu 天无绝人之路
ffmn ㄅ
ffmn ㄆ
ffmn ㄇ
ffmn ㄈ
ffmn ㄉ
ffmn ㄊ
ffmn ㄋ
ffmn ㄌ
ffmn ㄍ
ffmn ㄎ
ffmn ㄏ
ffmn ㄐ
ffmn ㄑ
ffmn ㄒ
ffmn ㄓ
ffmn ㄔ
ffmn ㄕ
ffmn ㄖ
ffmn ㄗ
ffmn ㄘ
ffmn ㄙ
ffmn ㄧ
ffmn ㄨ
ffmn ㄩ
ffmn ㄚ
ffmn ㄛ
ffmn ㄜ
ffmn ㄝ
ffmn ㄞ
ffmn ㄟ
ffmn ㄠ
ffmn ㄡ
ffmn ㄢ
ffmn ㄣ
ffmn ㄤ
ffmn ㄥ
ffmn ㄦ
fd 一起
fdfr 一五一十
fdfr 烈士墓
fdft 天地万物
fdft 恶声恶气
fdfy 无声无息
fdfu 平起平坐
fdfg 无动于衷
fdfg 政工干部
fdfn 可喜可贺
fddd 一来二去
fdds 平均增长
fdds 平均增长速度
fddg 开封市
fddv 平均工资
fddn 天塌地陷
fdsu 平均寿命
fdas 一二三
fdae 平均指标
fdaw 下井投石
fdac 丁二烯
fdam 一二级
fdrf 万夫莫开
fdrk 万夫莫当
fdrk 干云蔽日
fdrx 一塌胡涂
fdwd 一动不动
fdwq 无巧不成书
fdwj 一去不回
fdwj 一声不吭
fdwj 一声不响
fdwt 万劫不复
fdwt 一去不复返
fdwz 无功而返
fdwb 残垣破壁
fdhg 开工率
fdhc 一场虚惊
fdhn 下元虚弱
fdje 吞云吐雾
fdkf 平均水平
fdka 下来的
fdkg 平均日产量
fdkc 一夫当关
fdkc 一夫当关，万夫莫开
fdlk 开云见日
fdlz 开工典礼
fdtf 平均每天
fdtd 两者都
fdte 与去年相比
fdth 平均年龄
fdtl 与去年同期相比
fdtt 平均每年
fdtt 平均每年增长
fdtu 平均每人
fdtx 平均利润
fdtx 平均气温
fdtm 一元复始
fdyd 一堆堆
fdye 平均价格
fdyt 一鼓作气
fdyz 无地自容
fduf 一声令下
fduy 正规化
fduu 歌功颂德
fduz 正规军
fdub 两地分居
fdun 平均分子量
fdiz 无功受禄
fdot 开动脑筋
fdoz 一二九运动
fdpr 无功负荷
fdpq 天元区
fdpy 平均值
fdpy 一元化
fdpu 平均分
fdpg 平均率
fdpg 一元论
fdpc 平均数
fdpx 百老汇
fdpm 一专多能
fdgt 一元方程
fdgt 无土育秧
fdgg 平均主义
fdgz 天地良心
fdcx 一塌糊涂
fdcz 画地为牢
fdxd 死去活来
fdxu 天地人
fdzj 天壤之别
fdzv 平均速度
fdzv 两者之间
fdzn 一墙之隔
fdbj 下坡路
fdbi 一块钱
fdbp 一块儿
fdnd 下功夫
fdnd 一场场
fdna 副教授
fdna 一起抓
fdnh 一起上
fdnj 烈士陵园
fdny 开场白
fdng 开工建设
fdng 再教育
fdnz 一走了之
fdnz 一场空
fdme 歼击机
fdmh 万元以上
fdmu 平均收入
fdmb 残垣断壁
fs 平静
fsfd 可耻下场
fsfk 天王星
fsft 天王星
fsfy 无毒副作用
fsfn 万寿无疆
fsdd 可耕地
fsdt 开玩笑
fsdp 天长地久
fsdn 天王老子
fss ㏄
fssv 无理取闹
fsaf 两三天
fsaf 一环扣一环
fsas 副理事长
fsal 万寿山
fswf 无毒不丈夫
fswv 两耳不闻窗外事
fswz 天理不容
fsqa 更长的
fsqg 天长市
fsha 可耻的
fshz 更丰富
fskk 天理昭昭
fskp 天长日久
fstk 一碧千里
fsua 一表人才
fsub 一班人马
fsoa 平静的
fspf 正三角形
fspe 列表框
fspc 无表情
fsgt 无理方程
fsgg 无耻谰言
fscq 末班车
fscu 一班人
fsxv 干球温度
fszw 无耻之尤
fszu 无耻之徒
fszz 天王补心丹
fsba 可取的
fsbz 天理难容
fsmt 下毒手
fa 于
fafa 一拖再拖
fafe 无拘无束
fafw 再接再厉
fafq 一事无成
fafq 百事无成
faft 万事万物
fafp 百事可乐
fafv 万事开头难
fafz 于事无补
fadu 形势喜人
fadm 可持续
fasy 刑事责任
faap 刑事拘留
farf 亚的斯亚贝巴
farc 下拉菜单
faeb 天打雷劈
fawf 开拓型
fawd 万事大吉
fawd 开拓者
faws 干扰素
fawa 百折不挠
faww 百挑不厌
fawh 一拥而上
fawj 百折不回
fawk 一扫而光
fawg 一挥而就
fawz 一扫而空
fawb 无事不登三宝殿
fahp 于此
fahx 于上
fajy 可操作
fajz 万事通
fajz 百事通
fajz 刑事案
faka 一排排
faky 可提供
fakx 于是
fakn 一揽子
fakn 一寸光阴一寸金
fal 盂
falk 盂
falm 盂县
fatk 无事生非
fati 一掷千金
faya 一损俱损，一荣俱荣
fayp 万事俱备
fayp 万事俱备，只欠东风
fayc 可操作性
faua 于人
faug 于今
faug 开拓创新
fait 可拆卸
faic 可接受性
faof 形势下
faor 亚热带
faor 副热带
faok 正投影
faol 刑事犯罪
faot 一投手
faon 恶势力
fapa 一批批
fapl 刑事处罚
fagd 开拓市场
fagw 一捅就破
fagt 无的放矢
fagg 刑事诉讼法
fagx 可撤消
faco 于前
facz 开拓精神
faxe 可的松
faxy 可撤消信用证
faxu 刑事法律
faxv 刑事法庭
faxx 于
faz 迂
fazs 一技之长
fazs 开拓进取
fazw 可控硅
fazy 刑事案件
fazu 形势逼人
fazm 于心
fabu 一拍即合
fan 邘
fana 一把把
fana 一把抓
fanq 于民
fant 一把手
fanc 一把火
fanx 一把汗
fann 于己
famy 可持续化
famg 万事如意
famb 开拓发展
famb 形势发展
famm 可持续发展
famm 可持续发展战略
fr 开
frfe 一草一木
frfq 天真无邪
frft 正直无私
frfp 干裂
frfp 开裂
frfp 一朝一夕
frfp 与世无争
frfc 开平
frd 型
frdd 开封
frdd 天荒地老
frdd 下载地址
frdd 瓦莱塔
frdw 开坯
frdq 开城
frdh 开工
frdh 开赴
frdk 开来
frdk 开示
frdl 下载工具
frdt 开埠
frdt 一期工程
frdu 开走
frdp 开元
frdv 天南地北
frdb 形声
frdb 下基层
frdn 开场
frdn 刑场
frdm 开动
frss 万古长青
frsa 开球
frsw 万古长存
frsk 开泰
frst 与世长辞
frsu 开春
frsg 与其说
frsc 开班
fra 干
fraf 开打
fras 副董事长
fraw 干扰
fraw 开拓
fraw 开拔
frah 干掉
fraj 刑事
fraj 干事
fray 开拍
frai 开播
frao 形势
frap 刑拘
frax 干的
fraz 开挖
frab 开据
frab 开掘
frrq 刊载
frrk 开幕
frrk 干草
frry 开花
frry 干花
frru 干革命
frri 干菜
frro 刑期
frrp 干警
frrp 刑警
frrg 开荒
frrv 麉
frrz 开荤
frrb 开支
frrb 干支
frrm 开药
fref 开本
fref 刊本
fred 开票
fred 开标
frea 型材
frer 干枯
free 开禁
frew 干杯
frel 形相
freu 开枪
frei 型板
freo 开机
freo 丁苯橡胶
frep 干酪
freg 干校
frw 顸
frwk 下落不明
frwl 干布
frwy 开原
frwu 干爽
frwu 顸
frwu 頇
frwg 形态
frwv 开矿
frwc 天若有情天亦老
frwb 形码
frwn 刑警大队
frqf 百花盛开
frqd 形式
frqr 开车
frqr 开戒
frqk 开到
frql 万载县
frqt 干戈
frqx 形成
frhd 武警战士
frhj 开战
frhk 开步
frhp 干柴
frhp 干些
frhb 开颅
frjf 型号
frjf 开口
frjf 刊号
frjd 开园
frjs 开国
frjq 干呕
frjl 死胡同
frju 干啥
frjp 开路
frjp 干路
frjg 干咳
frjv 干嘛
frjz 开恩
frjb 干吗
frjn 干吼
frjn 干吧
frk 刊
frkf 干旱
frkf 开题
frkd 型
frka 刊
frka 刑
frkr 一幕幕
frke 干果
frkw 开光
frkw 百慕大
frkq 开幕式
frkl 开敞
frkl 开映
frkt 开幕辞
frko 开明
frko 开胃
frkg 形影
frkg 开幕词
frkc 开业
frkc 开凿
frkx 开水
frla 形同
frle 残花败柳
frlw 一直在
frlk 开罪
frlk 一直是
frlk 天南星
frll 开山
frlu 开具
frlu 刑具
frlu 干贝
frlp 开罗
frlg 刑罚
frlg 形骸
frlx 刊用
frlz 开幕典礼
frlb 开眼
frlm 开县
frtf 一落千丈
frtd 干等
frtr 百卉千葩
frtj 政协委员
frtl 形制
frtt 干笑
frtt 开年
frtt 万古千秋
frty 豆蔻年华
frtu 攼
frtp 刊物
frtz 开篇
frtn 开筵
frtn 天花乱坠
frtm 干系
fryf 干仗
fryr 开花期
frye 形体
frye 干休
frye 天花板
fryh 刑侦
fryh 雃
fryj 开向
fryk 干白
fryk 无花果
fryt 万花筒
fryu 开价
fryp 形像
fryp 干货
fryp 开化
fryv 百花奖
fryc 开伙
fryc 天花粉
frym 形似
fruf 开征
fruf 无期徒刑
frud 开会
fruj 政协全国委员会
fruk 干得
fruu 干爹
frui 开饭
frui 干饭
frup 干馏
frug 开往
fruz 开馆
frub 刑律
frun 开创
fri 形
fria 形
frie 开采
frih 开钻
frij 开锅
frik 开销
frik 开锁
fril 开盘
fril 型钢
friy 形貌
frio 开船
frig 开航
frig 开镜
friv 开镰
frib 开释
frok 开膛
froo 干股
frop 干脆
frop 开胸
frog 开胶
froc 开脱
froz 开腔
fron 干犯
frpf 刊印
frps 百花争艳
frph 开外
frpj 形象
frpj 刊名
frpk 开鲁
frpl 开解
frpc 干鲜
frpb 干急
frpn 形色
frpm 鳱
frpm 鳽
frgd 开讲
frgd 列支敦士登
frgw 开斋
frgj 干部
frgj 刑部
frgk 开课
frgk 形音
frgk 与其说是
frgl 开端
frgl 开市
frgt 开放
frgt 开颜
frgo 开设
frgg 百花齐放
frgc 形旁
frgc 开立
frgz 一劳永逸
frgb 开朗
frgb 形变
frgn 开方
frgn 刑讯
frgn 武警部队
frvd 开阖
frvr 开席
frvw 形状
frvw 开头
frvh 开店
frvk 干冰
frvk 开闸
frvl 开门
frvy 干瘦
frvy 干瘪
frvu 干冷
frvp 干净
frvp 开奖
frvp 干将
frvc 下载次数
frvx 开阔
frvn 开庭
frcf 开灯
frcr 开瓶
frcw 开关
frcw 开怀
frcq 干烧
frcj 干燥
frck 开单
frcl 开着
frcl 覝
frct 干性
frcy 刊首
frcu 开火
frcu 干粉
frcu 烎
frcu 两世为人
frcp 开炮
frcg 干粮
frcx 天真烂漫
frcz 开炉
frcn 开卷
frcm 干姜
frxf 开河
frxd 刑法
frxd 开江
frxr 开满
frxr 万古流芳
frxr 百世流芳
frxr 万世流芳
frxw 开源
frxw 一直没有
frxq 干渠
frxh 干涉
frxj 干涸
frxk 干渴
frxt 干活
frxt 干洗
frxp 开溜
frxg 干流
frxg 开滦
frxv 天南海北
frxx 天真活泼
frxx 与世沉浮
frxx 开
frxz 开学
frxz 开演
frxb 开涮
frxn 干涩
frz 迀
frzd 开窍
frzd 开远
frzd 干完
frzd 开进
frzs 开豁
frza 干过
frza 开过
frzr 开赛
frzq 干连
frzh 一朝被蛇咬，十年怕井绳
frzj 开启
frzk 形神
frzk 百世之师
frzt 开户
frzt 哥斯达黎加
frzy 开窗
frzu 形容
frzg 开房
frzg 形迹
frzc 开道
frzc 干道
frzz 开遍
frzb 开通
frzn 开初
frzm 开心
frbf 刊登
frbd 干劲
frbd 开垦
frbr 开展
frbr 一支支
frbj 开辟
frbj 干群
frbt 干尸
frbg 开叉
frbc 一支烟
frbb 干预
frbn 开局
frn 邢
frn 邗
frns 开张
frna 开导
frna 开刀
frnr 哥萨克
frnh 干巴
frnj 干架
frnj 开架
frnk 开阳
frnu 开除
frnu 开办
frng 开刃
frnx 开了
frnb 开建
frnn 刑戮
frnm 与世隔绝
frmd 干红
frmd 干结
frmd 一直以来
frmq 干线
frmq 干练
frmq 开练
frmq 开线
frmj 形如
frmj 邢台
frmk 开花结果
frmg 干娘
frmx 开发
frmx 刊发
frmz 开编
frmz 干缩
frmz 下世纪初
frmb 干妈
frmn 干好
frmn 开好
frmm 开始
frmm 开出
frmm 干出
frmm 刊出
fe 末
fefa 无权无势
fefe 一模一样
fefl 一板一眼
feft 一本万利
feft 无机可乘
fefc 残酷无情
fefb 一本书
fefm 一本正经
fedd 平整土地
fedr 天覆地载
fedk 副标题
fedc 瓦杜兹
fedm 干酵母
fess 平板玻璃
feak 严格按照
feat 严格控制
feau 严格执行
feac 严格把关
ferf 一柱擎天
ferr 夏枯草
ferr 一枝花
fero 末期
ferx 末世
ferx 一枕黄粱
fern 末节
feea 严格要求
feer 无霜期
feek 末梢
fewf 天机不可泄露
fewt 可想而知
fewg 一概而论
fewx 一杯酒
fewn 死要面子
fejr 末叶
feje 哥本哈根
fejw 一整套
fejp 末路
fejp 唜
fekf 末日
feke 一棵棵
fekj 丁零当啷
felx 画栋雕梁
feln 瓦楞子
fets 严格管理
feta 残酷的
fete 一枚枚
fett 末年
feto 丙酰胺
feyw 末伏
feyq 末代
feyu 无机化合物
feyg 末位
feyx 无机化学
feue 亚松森
feuy 两极分化
feuu 膥
feif 末后
feiq 平板车
feod 无机盐
feok 无机界
feot 一枝独秀
feot 无机物
feoc 无机肥料
fepa 末儿
fepa 严格的
fepm 瓦格纳
fegs 副校长
fegl 末端
fegy 一醉方休
fegy 无核化
fegn 武术队
fevr 末席
feve 一桩桩
fevu 末座
fevp 残酷斗争
fevp 残杯冷炙
fecw 两相情愿
fex 末
fexg 末流
